Time,Temperature
-2,34
-1.5,34
-1,34
-0.5,34
0,35
0.5,41
1,41
1.5,42
2,42
2.5,43
3,43
3.5,44
4,44
4.5,44
5,45
5.5,45
6,45
6.5,46
7,46
7.5,46
8,46
8.5,47
9,47
9.5,47
10,47
10.5,47
11,48
11.5,48
12,48
12.5,49
13,49
13.5,49
14,49
14.5,50
15,50
15.5,50
16,50
16.5,50
17,51
17.5,51
18,51
18.5,51
19,52
19.5,51
20,52
20.5,52
21,52
21.5,52
22,53
22.5,53
23,53
23.5,53
24,54
24.5,54
25,54
25.5,54
26,55
26.5,55
27,55
27.5,55
28,55
28.5,56
29,56
29.5,56
30,56
30.5,56
31,57
31.5,57
32,57
32.5,57
33,57
33.5,58
34,58
34.5,58
35,58
35.5,58
36,58
36.5,59
37,59
37.5,59
38,59
38.5,59
39,60
39.5,60
40,60
40.5,60
41,60
41.5,61
42,61
42.5,61
43,61
43.5,61
44,61
44.5,62
45,62
45.5,62
46,62
46.5,62
47,63
47.5,62
48,63
48.5,63
49,63
49.5,63
50,63
50.5,63
51,64
51.5,64
52,64
52.5,64
53,64
53.5,64
54,65
54.5,65
55,65
55.5,65
56,65
56.5,66
57,65
57.5,66
58,66
58.5,66
59,66
59.5,66
60,66
60.5,67
61,67
61.5,67
62,67
62.5,67
63,67
63.5,67
64,67
64.5,67
65,68
65.5,68
66,68
66.5,68
67,68
67.5,68
68,68
68.5,68
69,69
69.5,69
70,69
70.5,69
71,69
71.5,69
72,69
72.5,69
73,69
73.5,70
74,70
74.5,70
75,70
75.5,70
76,70
76.5,70
77,70
77.5,70
78,70
78.5,70
79,70
79.5,71
80,71
80.5,71
81,71
81.5,71
82,71
82.5,71
83,71
83.5,71
84,71
84.5,72
85,72
85.5,72
86,72
86.5,72
87,72
87.5,72
88,72
88.5,72
89,72
89.5,72
90,72
90.5,72
91,72
91.5,72
92,73
92.5,73
93,73
93.5,73
94,73
94.5,73
95,73
95.5,73
96,73
96.5,73
97,73
97.5,73
98,73
98.5,73
99,73
99.5,73
100,74
100.5,73
101,73
101.5,73
102,73
102.5,73
103,73
103.5,73
104,74
104.5,74
105,74
105.5,74
106,74
106.5,74
107,74
107.5,74
108,74
108.5,74
109,74
109.5,74
110,74
110.5,74
111,74
111.5,74
112,74
112.5,74
113,74
113.5,74
114,74
114.5,75
115,74
115.5,74
116,75
116.5,74
117,75
117.5,74
118,74
118.5,75
119,75
119.5,74
120,75
120.5,75
121,75
121.5,75
122,75
122.5,75
123,75
123.5,75
124,75
124.5,75
125,75
125.5,75
126,75
126.5,75
127,75
127.5,75
128,75
128.5,75
129,75
129.5,75
130,75
130.5,76
131,76
131.5,76
132,75
132.5,76
133,75
133.5,75
134,76
134.5,75
135,75
135.5,75
136,76
136.5,75
137,75
137.5,76
138,75
138.5,75
139,75
139.5,75
140,75
140.5,75
141,75
141.5,75
142,75
142.5,75
143,75
143.5,75
144,75
144.5,75
145,75
145.5,75
146,75
146.5,75
147,75
147.5,75
148,75
148.5,75
149,75
149.5,75
150,75
150.5,75
151,75
151.5,75
152,75
152.5,75
153,75
153.5,75
154,75
154.5,75
155,75
155.5,75
156,75
156.5,75
157,75
157.5,75
158,75
158.5,74
159,75
159.5,75
160,74
160.5,75
161,74
161.5,75
162,75
162.5,74
163,75
163.5,74
164,75
164.5,75
165,75
165.5,75
166,75
166.5,74
167,75
167.5,74
168,75
168.5,74
169,75
169.5,75
170,74
170.5,75
171,74
171.5,74
172,74
172.5,75
173,74
173.5,74
174,75
174.5,74
175,74
175.5,74
176,74
176.5,74
177,74
177.5,74
178,74
178.5,74
179,75
179.5,74
180,74
180.5,75
181,74
181.5,74
182,74
182.5,74
183,74
183.5,74
184,74
184.5,74
185,74
185.5,74
186,74
186.5,74
187,74
187.5,74
188,74
188.5,74
189,74
189.5,74
190,74
190.5,74
191,74
191.5,74
192,74
192.5,74
193,74
193.5,74
194,74
194.5,74
195,74
195.5,74
196,74
196.5,74
197,74
197.5,74
198,74
198.5,74
199,74
199.5,74
200,74
200.5,74
201,74
201.5,74
202,74
202.5,74
203,74
203.5,74
204,74
204.5,74
205,74
205.5,74
206,74
206.5,74
207,74
207.5,74
208,74
208.5,74
209,74
209.5,74
210,74
210.5,74
211,74
211.5,74
212,74
212.5,74
213,74
213.5,74
214,74
214.5,74
215,74
215.5,74
216,74
216.5,74
217,74
217.5,74
218,74
218.5,74
219,74
219.5,74
220,74
220.5,74
221,74
221.5,74
222,74
222.5,74
223,74
223.5,74
224,74
224.5,74
225,74
225.5,74
226,74
226.5,74
227,74
227.5,74
228,75
228.5,74
229,74
229.5,74
230,74
230.5,74
231,74
231.5,74
232,74
232.5,74
233,74
233.5,74
234,74
234.5,74
235,74
235.5,74
236,74
236.5,74
237,74
237.5,75
238,74
238.5,74
239,74
239.5,74
240,74
240.5,75
241,74
241.5,74
242,75
242.5,74
243,75
243.5,75
244,74
244.5,74
245,74
245.5,74
246,74
246.5,75
247,75
247.5,74
248,74
248.5,74
249,75
249.5,74
250,75
250.5,75
251,74
251.5,74
252,75
252.5,74
253,75
253.5,74
254,75
254.5,75
255,74
255.5,74
256,75
256.5,74
257,74
257.5,74
258,75
258.5,74
259,75
259.5,75
260,75
260.5,75
261,74
261.5,75
262,75
262.5,75
263,75
263.5,75
264,75
264.5,75
265,75
265.5,74
266,75
266.5,75
267,75
267.5,75
268,75
268.5,75
269,74
269.5,75
270,75
270.5,75
271,75
271.5,75
272,75
272.5,75
273,75
273.5,75
274,75
274.5,75
275,75
275.5,75
276,75
276.5,75
277,75
277.5,75
278,75
278.5,75
279,75
279.5,75
280,75
280.5,75
281,75
281.5,75
282,75
282.5,75
283,75
283.5,75
284,75
284.5,75
285,75
285.5,75
286,75
286.5,75
287,75
287.5,75
288,75
288.5,75
289,75
289.5,75
290,75
290.5,75
291,75
291.5,75
292,75
292.5,75
293,75
293.5,75
294,75
294.5,75
295,75
295.5,75
296,75
296.5,75
297,75
297.5,75
298,75
298.5,75
299,75
299.5,75
300,75
