Time,Temperature
-2,34
-1.5,34.75
-1,35.5
-0.5,36.25
0,37
0.5,48
1,48.5
1.5,49
2,50
2.5,50.5
3,51
3.5,51.3333
4,51.6667
4.5,52
5,52.3333
5.5,52.6667
6,53
6.5,53.3333
7,53.6667
7.5,54
8,54.3333
8.5,54.6667
9,55
9.5,55.3333
10,55.6667
10.5,56
11,56.25
11.5,56.5
12,56.75
12.5,57
13,57.3333
13.5,57.6667
14,58
14.5,58.2
15,58.4
15.5,58.6
16,58.8
16.5,59
17,59.25
17.5,59.5
18,59.75
18.5,60
19,60.3333
19.5,60.6667
20,61
20.5,61.2
21,61.4
21.5,61.6
22,61.8
22.5,62
23,62.3333
23.5,62.6667
24,63
24.5,63.25
25,63.5
25.5,63.75
26,64
26.5,64.2
27,64.4
27.5,64.6
28,64.8
28.5,65
29,65.25
29.5,65.5
30,65.75
30.5,66
31,66.2
31.5,66.4
32,66.6
32.5,66.8
33,67
33.5,67.25
34,67.5
34.5,67.75
35,68
35.5,68.1667
36,68.3333
36.5,68.5
37,68.6667
37.5,68.8333
38,69
38.5,69.25
39,69.5
39.5,69.75
40,70
40.5,70.2
41,70.4
41.5,70.6
42,70.8
42.5,71
43,71.25
43.5,71.5
44,71.75
44.5,72
45,72
45.5,72
46,72.2
46.5,72.4
47,72.6
47.5,72.8
48,73
48.5,73.1667
49,73.3333
49.5,73.5
50,73.6667
50.5,73.8333
51,74
51.5,74.1667
52,74.3333
52.5,74.5
53,74.6667
53.5,74.8333
54,75
54.5,75.1667
55,75.3333
55.5,75.5
56,75.6667
56.5,75.8333
57,76
57.5,76.1667
58,76.3333
58.5,76.5
59,76.6667
59.5,76.8333
60,77
60.5,77.1429
61,77.2857
61.5,77.4286
62,77.5714
62.5,77.7143
63,77.8571
63.5,78
64,78.1
64.5,78.2
65,78.3
65.5,78.4
66,78.5
66.5,78.6
67,78.7
67.5,78.8
68,78.9
68.5,79
69,79.1429
69.5,79.2857
70,79.4286
70.5,79.5714
71,79.7143
71.5,79.8571
72,80
72.5,80.0833
73,80.1667
73.5,80.25
74,80.3333
74.5,80.4167
75,80.5
75.5,80.5833
76,80.6667
76.5,80.75
77,80.8333
77.5,80.9167
78,81
78.5,81.0833
79,81.1667
79.5,81.25
80,81.3333
80.5,81.4167
81,81.5
81.5,81.5833
82,81.6667
82.5,81.75
83,81.8333
83.5,81.9167
84,82
84.5,82
85,82
85.5,82.0625
86,82.125
86.5,82.1875
87,82.25
87.5,82.3125
88,82.375
88.5,82.4375
89,82.5
89.5,82.5625
90,82.625
90.5,82.6875
91,82.75
91.5,82.8125
92,82.875
92.5,82.9375
93,83
93.5,83.0526
94,83.1053
94.5,83.1579
95,83.2105
95.5,83.2632
96,83.3158
96.5,83.3684
97,83.4211
97.5,83.4737
98,83.5263
98.5,83.5789
99,83.6316
99.5,83.6842
100,83.7368
100.5,83.7895
101,83.8421
101.5,83.8947
102,83.9474
102.5,84
103,84
103.5,84
104,84
104.5,84
105,84
105.5,84
106,84
106.5,84
107,84
107.5,84
108,84
108.5,84
109,84
109.5,84
110,84
110.5,84
111,84
111.5,84
112,84
112.5,84
113,84
113.5,84
114,84
114.5,84
115,84
115.5,84
116,84
116.5,84
117,84
117.5,84
118,84
118.5,84
119,84
119.5,84
120,84
120.5,84
121,84
121.5,84
122,84
122.5,84
123,84
123.5,84
124,84
124.5,84
125,84
125.5,84
126,84
126.5,84
127,84
127.5,84
128,84
128.5,84
129,84
129.5,84
130,84
130.5,84
131,84
131.5,84
132,84
132.5,84
133,84
133.5,84
134,84
134.5,84
135,84
135.5,84
136,84
136.5,84
137,84
137.5,84
138,84
138.5,84
139,84
139.5,84
140,84
140.5,84
141,84
141.5,84
142,84
142.5,84
143,84
143.5,84
144,84
144.5,84.0167
145,84.0333
145.5,84.05
146,84.0667
146.5,84.0833
147,84.1
147.5,84.1167
148,84.1333
148.5,84.15
149,84.1667
149.5,84.1833
150,84.2
150.5,84.2167
151,84.2333
151.5,84.25
152,84.2667
152.5,84.2833
153,84.3
153.5,84.3167
154,84.3333
154.5,84.35
155,84.3667
155.5,84.3833
156,84.4
156.5,84.4167
157,84.4333
157.5,84.45
158,84.4667
158.5,84.4833
159,84.5
159.5,84.5167
160,84.5333
160.5,84.55
161,84.5667
161.5,84.5833
162,84.6
162.5,84.6167
163,84.6333
163.5,84.65
164,84.6667
164.5,84.6833
165,84.7
165.5,84.7167
166,84.7333
166.5,84.75
167,84.7667
167.5,84.7833
168,84.8
168.5,84.8167
169,84.8333
169.5,84.85
170,84.8667
170.5,84.8833
171,84.9
171.5,84.9167
172,84.9333
172.5,84.95
173,84.9667
173.5,84.9833
174,85
174.5,85
175,85
175.5,85
176,85
176.5,85
177,85
177.5,85
178,85
178.5,85
179,85
179.5,85
180,85
180.5,85
181,85
181.5,85
182,85
182.5,85
183,85.0152
183.5,85.0303
184,85.0455
184.5,85.0606
185,85.0758
185.5,85.0909
186,85.1061
186.5,85.1212
187,85.1364
187.5,85.1515
188,85.1667
188.5,85.1818
189,85.197
189.5,85.2121
190,85.2273
190.5,85.2424
191,85.2576
191.5,85.2727
192,85.2879
192.5,85.303
193,85.3182
193.5,85.3333
194,85.3485
194.5,85.3636
195,85.3788
195.5,85.3939
196,85.4091
196.5,85.4242
197,85.4394
197.5,85.4545
198,85.4697
198.5,85.4848
199,85.5
199.5,85.5152
200,85.5303
200.5,85.5455
201,85.5606
201.5,85.5758
202,85.5909
202.5,85.6061
203,85.6212
203.5,85.6364
204,85.6515
204.5,85.6667
205,85.6818
205.5,85.697
206,85.7121
206.5,85.7273
207,85.7424
207.5,85.7576
208,85.7727
208.5,85.7879
209,85.803
209.5,85.8182
210,85.8333
210.5,85.8485
211,85.8636
211.5,85.8788
212,85.8939
212.5,85.9091
213,85.9242
213.5,85.9394
214,85.9545
214.5,85.9697
215,85.9848
215.5,86
216,86
216.5,86
217,86
217.5,86
218,86
218.5,86
219,86
219.5,86
220,86
220.5,86
221,86
221.5,86
222,86
222.5,86
223,86
223.5,86
224,86
224.5,86
225,86
225.5,86
226,86
226.5,86.0137
227,86.0274
227.5,86.0411
228,86.0548
228.5,86.0685
229,86.0822
229.5,86.0959
230,86.1096
230.5,86.1233
231,86.137
231.5,86.1507
232,86.1644
232.5,86.1781
233,86.1918
233.5,86.2055
234,86.2192
234.5,86.2329
235,86.2466
235.5,86.2603
236,86.274
236.5,86.2877
237,86.3014
237.5,86.3151
238,86.3288
238.5,86.3425
239,86.3562
239.5,86.3699
240,86.3836
240.5,86.3973
241,86.411
241.5,86.4247
242,86.4384
242.5,86.4521
243,86.4658
243.5,86.4795
244,86.4932
244.5,86.5068
245,86.5205
245.5,86.5342
246,86.5479
246.5,86.5616
247,86.5753
247.5,86.589
248,86.6027
248.5,86.6164
249,86.6301
249.5,86.6438
250,86.6575
250.5,86.6712
251,86.6849
251.5,86.6986
252,86.7123
252.5,86.726
253,86.7397
253.5,86.7534
254,86.7671
254.5,86.7808
255,86.7945
255.5,86.8082
256,86.8219
256.5,86.8356
257,86.8493
257.5,86.863
258,86.8767
258.5,86.8904
259,86.9041
259.5,86.9178
260,86.9315
260.5,86.9452
261,86.9589
261.5,86.9726
262,86.9863
262.5,87
263,87
263.5,87
264,87
264.5,87
265,87
265.5,87
266,87
266.5,87
267,87
267.5,87
268,87
268.5,87
269,87
269.5,87
270,87
270.5,87
271,87
271.5,87
272,87
272.5,87
273,87
273.5,87
274,87
274.5,87
275,87
275.5,87
276,87
276.5,87
277,87
277.5,87
278,87
278.5,87
279,87
279.5,87
280,87
280.5,87
281,87
281.5,87
282,87
282.5,87
283,87
283.5,87
284,86.9394
284.5,86.8788
285,86.8182
285.5,86.7576
286,86.697
286.5,86.6364
287,86.5758
287.5,86.5152
288,86.4545
288.5,86.3939
289,86.3333
289.5,86.2727
290,86.2121
290.5,86.1515
291,86.0909
291.5,86.0303
292,85.9697
292.5,85.9091
293,85.8485
293.5,85.7879
294,85.7273
294.5,85.6667
295,85.6061
295.5,85.5455
296,85.4848
296.5,85.4242
297,85.3636
297.5,85.303
298,85.2424
298.5,85.1818
299,85.1212
299.5,85.0606
300,85
