Time,Rate
-2,0
-1.5,0
-1,0
-0.5,0
0,20
0.5,2
1,2
1.5,1
2,1
2.5,1
3,1
3.5,0.666667
4,0.666667
4.5,0.666667
5,1
5.5,1
6,0.5
6.5,0.5
7,0.5
7.5,0.5
8,0.666667
8.5,0.666667
9,0.666667
9.5,0.4
10,0.4
10.5,0.4
11,0.4
11.5,0.4
12,0.5
12.5,0.5
13,0.5
13.5,0.5
14,0.666667
14.5,0.666667
15,0.666667
15.5,0.5
16,0.5
16.5,0.5
17,0.5
17.5,0.5
18,0.5
18.5,0.5
19,0.5
19.5,0.5
20,0.5
20.5,0.5
21,0.5
21.5,0.4
22,0.4
22.5,0.4
23,0.4
23.5,0.4
24,0.5
24.5,0.5
25,0.5
25.5,0.5
26,0.5
26.5,0.5
27,0.5
27.5,0.5
28,0.4
28.5,0.4
29,0.4
29.5,0.4
30,0.4
30.5,0.5
31,0.5
31.5,0.5
32,0.5
32.5,0.5
33,0.5
33.5,0.5
34,0.5
34.5,0
35,0
35.5,0.5
36,0.5
36.5,0.5
37,0.5
37.5,0.4
38,0.4
38.5,0.4
39,0.4
39.5,0.4
40,0.4
40.5,0.4
41,0.4
41.5,0.4
42,0.4
42.5,0
43,0
43.5,0.5
44,0.5
44.5,0.5
45,0.5
45.5,0.333333
46,0.333333
46.5,0.333333
47,0.333333
47.5,0.333333
48,0.333333
48.5,0.333333
49,0.333333
49.5,0.333333
50,0.333333
50.5,0.333333
51,0.333333
51.5,0.333333
52,0.333333
52.5,0.333333
53,0.333333
53.5,0.333333
54,0.333333
54.5,0.4
55,0.4
55.5,0.4
56,0.4
56.5,0.4
57,0.25
57.5,0.25
58,0.25
58.5,0.25
59,0.25
59.5,0.25
60,0.25
60.5,0.25
61,0.25
61.5,0.25
62,0.25
62.5,0.25
63,0.25
63.5,0.25
64,0.25
64.5,0.25
65,0.285714
65.5,0.285714
66,0.285714
66.5,0.285714
67,0.285714
67.5,0.285714
68,0.285714
68.5,0
69,0
69.5,0.222222
70,0.222222
70.5,0.222222
71,0.222222
71.5,0.222222
72,0.222222
72.5,0.222222
73,0.222222
73.5,0.222222
74,0.181818
74.5,0.181818
75,0.181818
75.5,0.181818
76,0.181818
76.5,0.181818
77,0.181818
77.5,0.181818
78,0.181818
78.5,0.181818
79,0.181818
79.5,0.166667
80,0.166667
80.5,0.166667
81,0.166667
81.5,0.166667
82,0.166667
82.5,0.166667
83,0.166667
83.5,0.166667
84,0.166667
84.5,0.166667
85,0.166667
85.5,0
86,0
86.5,0.125
87,0.125
87.5,0.125
88,0.125
88.5,0.125
89,0.125
89.5,0.125
90,0.125
90.5,0.125
91,0.125
91.5,0.125
92,0.125
92.5,0.125
93,0.125
93.5,0.125
94,0.125
94.5,0.1
95,0.1
95.5,0.1
96,0.1
96.5,0.1
97,0.1
97.5,0.1
98,0.1
98.5,0.1
99,0.1
99.5,0.1
100,0.1
100.5,0.1
101,0.1
101.5,0.1
102,0.1
102.5,0.1
103,0.1
103.5,0.1
104,0.1
104.5,0
105,0
105.5,0
106,0
106.5,0
107,0
107.5,0
108,0
108.5,0
109,0
109.5,0
110,0
110.5,0
111,0
111.5,0
112,0
112.5,0
113,0
113.5,0
114,0
114.5,0
115,0
115.5,0
116,0
116.5,0
117,0
117.5,0
118,0
118.5,0
119,0
119.5,0
120,0
120.5,0
121,0
121.5,0
122,0
122.5,0
123,0
123.5,0
124,0
124.5,0
125,0
125.5,0
126,0
126.5,0
127,0
127.5,0
128,0
128.5,0
129,0
129.5,0
130,0
130.5,0
131,0
131.5,0
132,0
132.5,0
133,0
133.5,0
134,0
134.5,0
135,0
135.5,0
136,0
136.5,0
137,0
137.5,0
138,0
138.5,0
139,0
139.5,0
140,0
140.5,0
141,0
141.5,0
142,0
142.5,0
143,0
143.5,0
144,0
144.5,0
145,0
145.5,0
146,0
146.5,0
147,0
147.5,0
148,0
148.5,0
149,0
149.5,0
150,0
150.5,0.0186916
151,0.0186916
151.5,0.0186916
152,0.0186916
152.5,0.0186916
153,0.0186916
153.5,0.0186916
154,0.0186916
154.5,0.0186916
155,0.0186916
155.5,0.0186916
156,0.0186916
156.5,0.0186916
157,0.0186916
157.5,0.0186916
158,0.0186916
158.5,0.0186916
159,0.0186916
159.5,0.0186916
160,0.0186916
160.5,0.0186916
161,0.0186916
161.5,0.0186916
162,0.0186916
162.5,0.0186916
163,0.0186916
163.5,0.0186916
164,0.0186916
164.5,0.0186916
165,0.0186916
165.5,0.0186916
166,0.0186916
166.5,0.0186916
167,0.0186916
167.5,0.0186916
168,0.0186916
168.5,0.0186916
169,0.0186916
169.5,0.0186916
170,0.0186916
170.5,0.0186916
171,0.0186916
171.5,0.0186916
172,0.0186916
172.5,0.0186916
173,0.0186916
173.5,0.0186916
174,0.0186916
174.5,0.0186916
175,0.0186916
175.5,0.0186916
176,0.0186916
176.5,0.0186916
177,0.0186916
177.5,0.0186916
178,0.0186916
178.5,0.0186916
179,0.0186916
179.5,0.0186916
180,0.0186916
180.5,0.0186916
181,0.0186916
181.5,0.0186916
182,0.0186916
182.5,0.0186916
183,0.0186916
183.5,0.0186916
184,0.0186916
184.5,0.0186916
185,0.0186916
185.5,0.0186916
186,0.0186916
186.5,0.0186916
187,0.0186916
187.5,0.0186916
188,0.0186916
188.5,0.0186916
189,0.0186916
189.5,0.0186916
190,0.0186916
190.5,0.0186916
191,0.0186916
191.5,0.0186916
192,0.0186916
192.5,0.0186916
193,0.0186916
193.5,0.0186916
194,0.0186916
194.5,0.0186916
195,0.0186916
195.5,0.0186916
196,0.0186916
196.5,0.0186916
197,0.0186916
197.5,0.0186916
198,0.0186916
198.5,0.0186916
199,0.0186916
199.5,0.0186916
200,0.0186916
200.5,0.0186916
201,0.0186916
201.5,0.0186916
202,0.0186916
202.5,0.0186916
203,0.0186916
203.5,0.0186916
204,0
204.5,0
205,0
205.5,0
206,0
206.5,0
207,0
207.5,0
208,0
208.5,0
209,0
209.5,0
210,0
210.5,0
211,0
211.5,0
212,0
212.5,0
213,0
213.5,0
214,0
214.5,0
215,0
215.5,0
216,0
216.5,0
217,0
217.5,0
218,0
218.5,0
219,0.0215054
219.5,0.0215054
220,0.0215054
220.5,0.0215054
221,0.0215054
221.5,0.0215054
222,0.0215054
222.5,0.0215054
223,0.0215054
223.5,0.0215054
224,0.0215054
224.5,0.0215054
225,0.0215054
225.5,0.0215054
226,0.0215054
226.5,0.0215054
227,0.0215054
227.5,0.0215054
228,0.0215054
228.5,0.0215054
229,0.0215054
229.5,0.0215054
230,0.0215054
230.5,0.0215054
231,0.0215054
231.5,0.0215054
232,0.0215054
232.5,0.0215054
233,0.0215054
233.5,0.0215054
234,0.0215054
234.5,0.0215054
235,0.0215054
235.5,0.0215054
236,0.0215054
236.5,0.0215054
237,0.0215054
237.5,0.0215054
238,0.0215054
238.5,0.0215054
239,0.0215054
239.5,0.0215054
240,0.0215054
240.5,0.0215054
241,0.0215054
241.5,0.0215054
242,0.0215054
242.5,0.0215054
243,0.0215054
243.5,0.0215054
244,0.0215054
244.5,0.0215054
245,0.0215054
245.5,0.0215054
246,0.0215054
246.5,0.0215054
247,0.0215054
247.5,0.0215054
248,0.0215054
248.5,0.0215054
249,0.0215054
249.5,0.0215054
250,0.0215054
250.5,0.0215054
251,0.0215054
251.5,0.0215054
252,0.0215054
252.5,0.0215054
253,0.0215054
253.5,0.0215054
254,0.0215054
254.5,0.0215054
255,0.0215054
255.5,0.0215054
256,0.0215054
256.5,0.0215054
257,0.0215054
257.5,0.0215054
258,0.0215054
258.5,0.0215054
259,0.0215054
259.5,0.0215054
260,0.0215054
260.5,0.0215054
261,0.0215054
261.5,0.0215054
262,0.0215054
262.5,0.0215054
263,0.0215054
263.5,0.0215054
264,0.0215054
264.5,0.0215054
265,0.0215054
265.5,0
266,0
266.5,0
267,0
267.5,0
268,0
268.5,0
269,0
269.5,0
270,0
270.5,0
271,0
271.5,0
272,0
272.5,0
273,0
273.5,0
274,0
274.5,0
275,0
275.5,0
276,0
276.5,0
277,0
277.5,0
278,0
278.5,0
279,0
279.5,0
280,0
280.5,0
281,0
281.5,0
282,0
282.5,0
283,0
283.5,0
284,0
284.5,0
285,0
285.5,0
286,0
286.5,0
287,0
287.5,0
288,0
288.5,0
289,0
289.5,0
290,0
290.5,0
291,0
291.5,0
292,0
292.5,0
293,0
293.5,0
294,0
294.5,0
295,0
295.5,0
296,0
296.5,0
297,0
297.5,0
298,0
298.5,0
299,0
299.5,0
