Time,Rate
-2,1.5
-1.5,1.5
-1,1.5
-0.5,1.5
0,22
0.5,1
1,1
1.5,2
2,1
2.5,1
3,0.666667
3.5,0.666667
4,0.666667
4.5,0.666667
5,0.666667
5.5,0.666667
6,0.666667
6.5,0.666667
7,0.666667
7.5,0.666667
8,0.666667
8.5,0.666667
9,0.666667
9.5,0.666667
10,0.666667
10.5,0.5
11,0.5
11.5,0.5
12,0.5
12.5,0.666667
13,0.666667
13.5,0.666667
14,0.4
14.5,0.4
15,0.4
15.5,0.4
16,0.4
16.5,0.5
17,0.5
17.5,0.5
18,0.5
18.5,0.666667
19,0.666667
19.5,0.666667
20,0.4
20.5,0.4
21,0.4
21.5,0.4
22,0.4
22.5,0.666667
23,0.666667
23.5,0.666667
24,0.5
24.5,0.5
25,0.5
25.5,0.5
26,0.4
26.5,0.4
27,0.4
27.5,0.4
28,0.4
28.5,0.5
29,0.5
29.5,0.5
30,0.5
30.5,0.4
31,0.4
31.5,0.4
32,0.4
32.5,0.4
33,0.5
33.5,0.5
34,0.5
34.5,0.5
35,0.333333
35.5,0.333333
36,0.333333
36.5,0.333333
37,0.333333
37.5,0.333333
38,0.5
38.5,0.5
39,0.5
39.5,0.5
40,0.4
40.5,0.4
41,0.4
41.5,0.4
42,0.4
42.5,0.5
43,0.5
43.5,0.5
44,0.5
44.5,0
45,0
45.5,0.4
46,0.4
46.5,0.4
47,0.4
47.5,0.4
48,0.333333
48.5,0.333333
49,0.333333
49.5,0.333333
50,0.333333
50.5,0.333333
51,0.333333
51.5,0.333333
52,0.333333
52.5,0.333333
53,0.333333
53.5,0.333333
54,0.333333
54.5,0.333333
55,0.333333
55.5,0.333333
56,0.333333
56.5,0.333333
57,0.333333
57.5,0.333333
58,0.333333
58.5,0.333333
59,0.333333
59.5,0.333333
60,0.285714
60.5,0.285714
61,0.285714
61.5,0.285714
62,0.285714
62.5,0.285714
63,0.285714
63.5,0.2
64,0.2
64.5,0.2
65,0.2
65.5,0.2
66,0.2
66.5,0.2
67,0.2
67.5,0.2
68,0.2
68.5,0.285714
69,0.285714
69.5,0.285714
70,0.285714
70.5,0.285714
71,0.285714
71.5,0.285714
72,0.166667
72.5,0.166667
73,0.166667
73.5,0.166667
74,0.166667
74.5,0.166667
75,0.166667
75.5,0.166667
76,0.166667
76.5,0.166667
77,0.166667
77.5,0.166667
78,0.166667
78.5,0.166667
79,0.166667
79.5,0.166667
80,0.166667
80.5,0.166667
81,0.166667
81.5,0.166667
82,0.166667
82.5,0.166667
83,0.166667
83.5,0.166667
84,0
84.5,0
85,0.125
85.5,0.125
86,0.125
86.5,0.125
87,0.125
87.5,0.125
88,0.125
88.5,0.125
89,0.125
89.5,0.125
90,0.125
90.5,0.125
91,0.125
91.5,0.125
92,0.125
92.5,0.125
93,0.105263
