Time,Temperature
-2,34
-1.5,34.25
-1,34.5
-0.5,34.75
0,35
0.5,43
1,44
1.5,44.25
2,44.5
2.5,44.75
3,45
3.5,45.05
4,45.1
4.5,45.15
5,45.2
5.5,45.25
6,45.3
6.5,45.35
7,45.4
7.5,45.45
8,45.5
8.5,45.55
9,45.6
9.5,45.65
10,45.7
10.5,45.75
11,45.8
11.5,45.85
12,45.9
12.5,45.95
13,46
13.5,46
14,46
14.5,46.0455
15,46.0909
15.5,46.1364
16,46.1818
16.5,46.2273
17,46.2727
17.5,46.3182
18,46.3636
18.5,46.4091
19,46.4545
19.5,46.5
20,46.5455
20.5,46.5909
21,46.6364
21.5,46.6818
22,46.7273
22.5,46.7727
23,46.8182
23.5,46.8636
24,46.9091
24.5,46.9545
25,47
25.5,47
26,47
26.5,47
27,47
27.5,47
28,47
28.5,47
29,47
29.5,47.037
30,47.0741
30.5,47.1111
31,47.1481
31.5,47.1852
32,47.2222
32.5,47.2593
33,47.2963
33.5,47.3333
34,47.3704
34.5,47.4074
35,47.4444
35.5,47.4815
36,47.5185
36.5,47.5556
37,47.5926
37.5,47.6296
38,47.6667
38.5,47.7037
39,47.7407
39.5,47.7778
40,47.8148
40.5,47.8519
41,47.8889
41.5,47.9259
42,47.963
42.5,48
43,48
43.5,48
44,48
44.5,48
45,48
45.5,48
46,48
46.5,48
47,48
47.5,48
48,48
48.5,48
49,48.0323
49.5,48.0645
50,48.0968
50.5,48.129
51,48.1613
51.5,48.1935
52,48.2258
52.5,48.2581
53,48.2903
53.5,48.3226
54,48.3548
54.5,48.3871
55,48.4194
55.5,48.4516
56,48.4839
56.5,48.5161
57,48.5484
57.5,48.5806
58,48.6129
58.5,48.6452
59,48.6774
59.5,48.7097
60,48.7419
60.5,48.7742
61,48.8065
61.5,48.8387
62,48.871
62.5,48.9032
63,48.9355
63.5,48.9677
64,49
64.5,49
65,49
65.5,49
66,49
66.5,49.0227
67,49.0455
67.5,49.0682
68,49.0909
68.5,49.1136
69,49.1364
69.5,49.1591
70,49.1818
70.5,49.2045
71,49.2273
71.5,49.25
72,49.2727
72.5,49.2955
73,49.3182
73.5,49.3409
74,49.3636
74.5,49.3864
75,49.4091
75.5,49.4318
76,49.4545
76.5,49.4773
77,49.5
77.5,49.5227
78,49.5455
78.5,49.5682
79,49.5909
79.5,49.6136
80,49.6364
80.5,49.6591
81,49.6818
81.5,49.7045
82,49.7273
82.5,49.75
83,49.7727
83.5,49.7955
84,49.8182
84.5,49.8409
85,49.8636
85.5,49.8864
86,49.9091
86.5,49.9318
87,49.9545
87.5,49.9773
88,50
88.5,50
89,50
89.5,50
90,50
90.5,50
91,50
91.5,50
92,50
92.5,50.0172
93,50.0345
93.5,50.0517
94,50.069
94.5,50.0862
95,50.1034
95.5,50.1207
96,50.1379
96.5,50.1552
97,50.1724
97.5,50.1897
98,50.2069
98.5,50.2241
99,50.2414
99.5,50.2586
100,50.2759
100.5,50.2931
101,50.3103
101.5,50.3276
102,50.3448
102.5,50.3621
103,50.3793
103.5,50.3966
104,50.4138
104.5,50.431
105,50.4483
105.5,50.4655
106,50.4828
106.5,50.5
107,50.5172
107.5,50.5345
108,50.5517
108.5,50.569
109,50.5862
109.5,50.6034
110,50.6207
110.5,50.6379
111,50.6552
111.5,50.6724
112,50.6897
112.5,50.7069
