Time,Temperature
-2,34
-1.5,34.25
-1,34.5
-0.5,34.75
0,35
0.5,43
1,44
1.5,45
2,46
2.5,46.3333
3,46.6667
3.5,47
4,47.3333
4.5,47.6667
5,48
5.5,48.3333
6,48.6667
6.5,49
7,49.25
7.5,49.5
8,49.75
8.5,50
9,50.25
9.5,50.5
10,50.75
10.5,51
11,51.3333
11.5,51.6667
12,52
12.5,52.25
13,52.5
13.5,52.75
14,53
14.5,53.25
15,53.5
15.5,53.75
16,54
16.5,54.25
17,54.5
17.5,54.75
18,55
18.5,55.25
19,55.5
19.5,55.75
20,56
20.5,56.25
21,56.5
21.5,56.75
22,57
22.5,57.2
23,57.4
23.5,57.6
24,57.8
24.5,58
25,58.2
25.5,58.4
26,58.6
26.5,58.8
27,59
27.5,59.25
28,59.5
28.5,59.75
29,60
29.5,60.2
30,60.4
30.5,60.6
31,60.8
31.5,61
32,61.25
32.5,61.5
33,61.75
33.5,62
34,62.2
34.5,62.4
35,62.6
35.5,62.8
36,63
36.5,63.2
37,63.4
37.5,63.6
38,63.8
38.5,64
39,64.2
39.5,64.4
40,64.6
40.5,64.8
41,65
41.5,65.1429
42,65.2857
42.5,65.4286
43,65.5714
43.5,65.7143
44,65.8571
44.5,66
45,66.2
45.5,66.4
46,66.6
46.5,66.8
47,67
47.5,67.2
48,67.4
48.5,67.6
49,67.8
49.5,68
50,68
50.5,68
51,68.2
51.5,68.4
52,68.6
52.5,68.8
53,69
53.5,69.2
54,69.4
54.5,69.6
55,69.8
55.5,70
56,70.1667
56.5,70.3333
57,70.5
57.5,70.6667
58,70.8333
58.5,71
59,71
59.5,71
60,71
60.5,71.1429
61,71.2857
61.5,71.4286
62,71.5714
62.5,71.7143
63,71.8571
63.5,72
64,72.1429
64.5,72.2857
65,72.4286
65.5,72.5714
66,72.7143
66.5,72.8571
67,73
67.5,73.125
68,73.25
68.5,73.375
69,73.5
69.5,73.625
70,73.75
70.5,73.875
71,74
71.5,74.1
72,74.2
72.5,74.3
73,74.4
73.5,74.5
74,74.6
74.5,74.7
75,74.8
75.5,74.9
76,75
76.5,75
77,75
77.5,75.1111
78,75.2222
78.5,75.3333
79,75.4444
79.5,75.5556
80,75.6667
80.5,75.7778
81,75.8889
81.5,76
82,76.0833
82.5,76.1667
83,76.25
83.5,76.3333
84,76.4167
84.5,76.5
85,76.5833
85.5,76.6667
86,76.75
86.5,76.8333
87,76.9167
87.5,77
88,77.0625
88.5,77.125
89,77.1875
89.5,77.25
90,77.3125
90.5,77.375
91,77.4375
91.5,77.5
92,77.5625
92.5,77.625
93,77.6875
93.5,77.75
94,77.8125
94.5,77.875
95,77.9375
95.5,78
96,78.0455
96.5,78.0909
97,78.1364
97.5,78.1818
98,78.2273
98.5,78.2727
99,78.3182
99.5,78.3636
100,78.4091
100.5,78.4545
101,78.5
101.5,78.5455
102,78.5909
102.5,78.6364
103,78.6818
103.5,78.7273
104,78.7727
104.5,78.8182
105,78.8636
105.5,78.9091
106,78.9545
106.5,79
107,79
107.5,79
108,79
108.5,79
109,79
109.5,79
110,79
110.5,79
111,79
111.5,79
112,79
112.5,79
113,79
113.5,79
114,79
114.5,79
115,79
115.5,79
116,79
116.5,79
117,79
117.5,79
118,79
118.5,79
119,79
119.5,79
120,79
120.5,79
121,79
121.5,79
122,79
122.5,79
123,79
