Time,Temperature
-2,34
-1.5,34
-1,34
-0.5,34
0,34
0.5,39
1,40
1.5,40.0667
2,40.1333
2.5,40.2
3,40.2667
3.5,40.3333
4,40.4
4.5,40.4667
5,40.5333
5.5,40.6
6,40.6667
6.5,40.7333
7,40.8
7.5,40.8667
8,40.9333
8.5,41
9,41.0222
9.5,41.0444
10,41.0667
10.5,41.0889
11,41.1111
11.5,41.1333
12,41.1556
12.5,41.1778
13,41.2
13.5,41.2222
14,41.2444
14.5,41.2667
15,41.2889
15.5,41.3111
16,41.3333
16.5,41.3556
17,41.3778
17.5,41.4
18,41.4222
18.5,41.4444
19,41.4667
19.5,41.4889
20,41.5111
20.5,41.5333
21,41.5556
21.5,41.5778
22,41.6
22.5,41.6222
23,41.6444
23.5,41.6667
24,41.6889
24.5,41.7111
25,41.7333
25.5,41.7556
26,41.7778
26.5,41.8
27,41.8222
27.5,41.8444
28,41.8667
28.5,41.8889
29,41.9111
29.5,41.9333
30,41.9556
30.5,41.9778
31,42
31.5,42
32,42
32.5,42
33,42
33.5,42
34,42
34.5,42
35,42
35.5,42
36,42
36.5,42
37,42
37.5,42
38,42
38.5,42
39,42
39.5,42.0217
40,42.0435
40.5,42.0652
41,42.087
41.5,42.1087
42,42.1304
42.5,42.1522
43,42.1739
43.5,42.1957
44,42.2174
44.5,42.2391
45,42.2609
45.5,42.2826
46,42.3043
46.5,42.3261
47,42.3478
47.5,42.3696
48,42.3913
48.5,42.413
49,42.4348
49.5,42.4565
50,42.4783
50.5,42.5
51,42.5217
51.5,42.5435
52,42.5652
52.5,42.587
53,42.6087
53.5,42.6304
54,42.6522
54.5,42.6739
55,42.6957
55.5,42.7174
56,42.7391
56.5,42.7609
57,42.7826
57.5,42.8043
58,42.8261
58.5,42.8478
59,42.8696
59.5,42.8913
60,42.913
60.5,42.9348
61,42.9565
61.5,42.9783
62,43
62.5,43
63,43
63.5,43
64,43
64.5,43
65,43
65.5,43
66,43
66.5,43
67,43
67.5,43
68,43
68.5,43
69,43
69.5,43
70,43
70.5,43
71,43
71.5,43
72,43.0135
72.5,43.027
73,43.0405
73.5,43.0541
74,43.0676
74.5,43.0811
75,43.0946
75.5,43.1081
76,43.1216
76.5,43.1351
77,43.1486
77.5,43.1622
78,43.1757
78.5,43.1892
79,43.2027
79.5,43.2162
80,43.2297
80.5,43.2432
81,43.2568
81.5,43.2703
82,43.2838
82.5,43.2973
83,43.3108
83.5,43.3243
84,43.3378
84.5,43.3514
85,43.3649
85.5,43.3784
86,43.3919
86.5,43.4054
87,43.4189
87.5,43.4324
88,43.4459
88.5,43.4595
89,43.473
89.5,43.4865
90,43.5
90.5,43.5135
91,43.527
91.5,43.5405
92,43.5541
92.5,43.5676
93,43.5811
93.5,43.5946
94,43.6081
94.5,43.6216
95,43.6351
95.5,43.6486
96,43.6622
96.5,43.6757
97,43.6892
97.5,43.7027
98,43.7162
98.5,43.7297
99,43.7432
99.5,43.7568
100,43.7703
100.5,43.7838
101,43.7973
101.5,43.8108
102,43.8243
102.5,43.8378
103,43.8514
103.5,43.8649
104,43.8784
104.5,43.8919
105,43.9054
105.5,43.9189
106,43.9324
106.5,43.9459
107,43.9595
107.5,43.973
108,43.9865
108.5,44
109,44
109.5,44
110,44
110.5,44
111,44
111.5,44
112,44
112.5,44
113,44
113.5,44
114,44
114.5,44
115,44
115.5,44
116,44
116.5,44
117,44
117.5,44
118,44
118.5,44
119,44
119.5,44
120,44
120.5,44
121,44
121.5,44
122,44
122.5,44
123,44
123.5,44
124,44
124.5,44
125,44
125.5,44
126,44.0081
126.5,44.0163
127,44.0244
127.5,44.0325
128,44.0407
128.5,44.0488
129,44.0569
129.5,44.065
130,44.0732
130.5,44.0813
131,44.0894
131.5,44.0976
132,44.1057
132.5,44.1138
133,44.122
133.5,44.1301
134,44.1382
134.5,44.1463
135,44.1545
135.5,44.1626
136,44.1707
136.5,44.1789
137,44.187
137.5,44.1951
138,44.2033
138.5,44.2114
139,44.2195
139.5,44.2276
140,44.2358
140.5,44.2439
141,44.252
141.5,44.2602
142,44.2683
142.5,44.2764
143,44.2846
143.5,44.2927
144,44.3008
144.5,44.3089
145,44.3171
145.5,44.3252
146,44.3333
146.5,44.3415
147,44.3496
147.5,44.3577
148,44.3659
148.5,44.374
149,44.3821
149.5,44.3902
150,44.3984
150.5,44.4065
151,44.4146
151.5,44.4228
152,44.4309
152.5,44.439
153,44.4472
153.5,44.4553
154,44.4634
154.5,44.4715
155,44.4797
155.5,44.4878
156,44.4959
156.5,44.5041
157,44.5122
157.5,44.5203
158,44.5285
158.5,44.5366
159,44.5447
159.5,44.5528
160,44.561
160.5,44.5691
161,44.5772
161.5,44.5854
162,44.5935
162.5,44.6016
163,44.6098
163.5,44.6179
164,44.626
164.5,44.6341
165,44.6423
165.5,44.6504
166,44.6585
166.5,44.6667
167,44.6748
167.5,44.6829
168,44.6911
168.5,44.6992
169,44.7073
169.5,44.7154
170,44.7236
170.5,44.7317
171,44.7398
171.5,44.748
172,44.7561
172.5,44.7642
173,44.7724
173.5,44.7805
174,44.7886
174.5,44.7967
175,44.8049
175.5,44.813
176,44.8211
176.5,44.8293
177,44.8374
177.5,44.8455
178,44.8537
178.5,44.8618
179,44.8699
179.5,44.878
180,44.8862
180.5,44.8943
181,44.9024
181.5,44.9106
182,44.9187
182.5,44.9268
183,44.935
183.5,44.9431
184,44.9512
184.5,44.9593
185,44.9675
185.5,44.9756
186,44.9837
186.5,44.9919
187,45
187.5,45
188,45
188.5,45
189,45
189.5,45
190,45
190.5,45
191,45
191.5,45
192,45
192.5,45
193,45
193.5,45
194,45
194.5,45
195,45
195.5,45
196,45
196.5,45
197,45
197.5,45
198,45
198.5,45
199,45
199.5,45
200,45
200.5,45
201,45.0057
201.5,45.0114
202,45.017
202.5,45.0227
203,45.0284
203.5,45.0341
204,45.0398
204.5,45.0455
205,45.0511
205.5,45.0568
206,45.0625
206.5,45.0682
207,45.0739
207.5,45.0795
208,45.0852
208.5,45.0909
209,45.0966
209.5,45.1023
210,45.108
210.5,45.1136
211,45.1193
211.5,45.125
212,45.1307
212.5,45.1364
213,45.142
213.5,45.1477
214,45.1534
214.5,45.1591
215,45.1648
215.5,45.1705
216,45.1761
216.5,45.1818
217,45.1875
217.5,45.1932
218,45.1989
218.5,45.2045
219,45.2102
219.5,45.2159
220,45.2216
220.5,45.2273
221,45.233
221.5,45.2386
222,45.2443
222.5,45.25
223,45.2557
223.5,45.2614
224,45.267
224.5,45.2727
225,45.2784
225.5,45.2841
226,45.2898
226.5,45.2955
227,45.3011
227.5,45.3068
228,45.3125
228.5,45.3182
229,45.3239
229.5,45.3295
230,45.3352
230.5,45.3409
231,45.3466
231.5,45.3523
232,45.358
232.5,45.3636
233,45.3693
233.5,45.375
234,45.3807
234.5,45.3864
235,45.392
235.5,45.3977
236,45.4034
236.5,45.4091
237,45.4148
237.5,45.4205
238,45.4261
238.5,45.4318
239,45.4375
239.5,45.4432
240,45.4489
240.5,45.4545
241,45.4602
241.5,45.4659
242,45.4716
242.5,45.4773
243,45.483
243.5,45.4886
244,45.4943
244.5,45.5
245,45.5057
245.5,45.5114
246,45.517
246.5,45.5227
247,45.5284
247.5,45.5341
248,45.5398
248.5,45.5455
249,45.5511
249.5,45.5568
250,45.5625
250.5,45.5682
251,45.5739
251.5,45.5795
252,45.5852
252.5,45.5909
253,45.5966
253.5,45.6023
254,45.608
254.5,45.6136
255,45.6193
255.5,45.625
256,45.6307
256.5,45.6364
257,45.642
257.5,45.6477
258,45.6534
258.5,45.6591
259,45.6648
259.5,45.6705
260,45.6761
260.5,45.6818
261,45.6875
261.5,45.6932
262,45.6989
262.5,45.7045
263,45.7102
263.5,45.7159
264,45.7216
264.5,45.7273
265,45.733
265.5,45.7386
266,45.7443
266.5,45.75
267,45.7557
267.5,45.7614
268,45.767
268.5,45.7727
269,45.7784
269.5,45.7841
270,45.7898
270.5,45.7955
271,45.8011
271.5,45.8068
272,45.8125
272.5,45.8182
273,45.8239
273.5,45.8295
274,45.8352
274.5,45.8409
275,45.8466
275.5,45.8523
276,45.858
276.5,45.8636
277,45.8693
277.5,45.875
278,45.8807
278.5,45.8864
279,45.892
279.5,45.8977
280,45.9034
280.5,45.9091
281,45.9148
281.5,45.9205
282,45.9261
282.5,45.9318
283,45.9375
283.5,45.9432
284,45.9489
284.5,45.9545
285,45.9602
285.5,45.9659
286,45.9716
286.5,45.9773
287,45.983
287.5,45.9886
288,45.9943
288.5,46
289,46
289.5,46
290,46
290.5,46
291,46
291.5,46
292,46
292.5,46
293,46
293.5,46
294,46
294.5,46
295,46
295.5,46
296,46
296.5,46
297,46
297.5,46
298,45.8
298.5,45.6
299,45.4
299.5,45.2
300,45
