Time,Temperature
-2,34
-1.5,34.25
-1,34.5
-0.5,34.75
0,35
0.5,43
1,43.5
1.5,44
2,44.1
2.5,44.2
3,44.3
3.5,44.4
4,44.5
4.5,44.6
5,44.7
5.5,44.8
6,44.9
6.5,45
7,45
7.5,45
8,45
8.5,45.0385
9,45.0769
9.5,45.1154
10,45.1538
10.5,45.1923
11,45.2308
11.5,45.2692
12,45.3077
12.5,45.3462
13,45.3846
13.5,45.4231
14,45.4615
14.5,45.5
15,45.5385
15.5,45.5769
16,45.6154
16.5,45.6538
17,45.6923
17.5,45.7308
18,45.7692
18.5,45.8077
19,45.8462
19.5,45.8846
20,45.9231
20.5,45.9615
21,46
21.5,46
22,46
22.5,46
23,46
23.5,46
24,46
24.5,46.0312
25,46.0625
25.5,46.0938
26,46.125
26.5,46.1562
27,46.1875
27.5,46.2188
28,46.25
28.5,46.2812
29,46.3125
29.5,46.3438
30,46.375
30.5,46.4062
31,46.4375
31.5,46.4688
32,46.5
32.5,46.5312
33,46.5625
33.5,46.5938
34,46.625
34.5,46.6562
35,46.6875
35.5,46.7188
36,46.75
36.5,46.7812
37,46.8125
37.5,46.8438
38,46.875
38.5,46.9062
39,46.9375
39.5,46.9688
40,47
40.5,47
41,47
41.5,47
42,47
42.5,47
43,47
43.5,47
44,47.0294
44.5,47.0588
45,47.0882
45.5,47.1176
46,47.1471
46.5,47.1765
47,47.2059
47.5,47.2353
48,47.2647
48.5,47.2941
49,47.3235
49.5,47.3529
50,47.3824
50.5,47.4118
51,47.4412
51.5,47.4706
52,47.5
52.5,47.5294
53,47.5588
53.5,47.5882
54,47.6176
54.5,47.6471
55,47.6765
55.5,47.7059
56,47.7353
56.5,47.7647
57,47.7941
57.5,47.8235
58,47.8529
58.5,47.8824
59,47.9118
59.5,47.9412
60,47.9706
60.5,48
61,48
61.5,48
62,48
62.5,48
63,48
63.5,48
64,48
64.5,48
65,48
65.5,48
66,48
66.5,48.0179
67,48.0357
67.5,48.0536
68,48.0714
68.5,48.0893
69,48.1071
69.5,48.125
70,48.1429
70.5,48.1607
71,48.1786
71.5,48.1964
72,48.2143
72.5,48.2321
73,48.25
73.5,48.2679
74,48.2857
74.5,48.3036
75,48.3214
75.5,48.3393
76,48.3571
76.5,48.375
77,48.3929
77.5,48.4107
78,48.4286
78.5,48.4464
79,48.4643
79.5,48.4821
80,48.5
80.5,48.5179
81,48.5357
81.5,48.5536
82,48.5714
82.5,48.5893
83,48.6071
83.5,48.625
84,48.6429
84.5,48.6607
85,48.6786
85.5,48.6964
86,48.7143
86.5,48.7321
87,48.75
87.5,48.7679
88,48.7857
88.5,48.8036
89,48.8214
89.5,48.8393
90,48.8571
90.5,48.875
91,48.8929
91.5,48.9107
92,48.9286
92.5,48.9464
93,48.9643
93.5,48.9821
94,49
94.5,49
95,49
95.5,49
96,49
96.5,49
97,49
97.5,49
98,49
98.5,49.0161
99,49.0323
99.5,49.0484
100,49.0645
100.5,49.0806
101,49.0968
101.5,49.1129
102,49.129
102.5,49.1452
103,49.1613
103.5,49.1774
104,49.1935
104.5,49.2097
105,49.2258
105.5,49.2419
106,49.2581
106.5,49.2742
107,49.2903
107.5,49.3065
108,49.3226
108.5,49.3387
109,49.3548
109.5,49.371
110,49.3871
110.5,49.4032
111,49.4194
111.5,49.4355
112,49.4516
112.5,49.4677
