Time,Temperature
-2,34
-1.5,34.25
-1,34.5
-0.5,34.75
0,35
0.5,47
1,48
1.5,49
2,49.5
2.5,50
3,50.5
3.5,51
4,51.3333
4.5,51.6667
5,52
5.5,52.3333
6,52.6667
6.5,53
7,53.25
7.5,53.5
8,53.75
8.5,54
9,54.25
9.5,54.5
10,54.75
10.5,55
11,55.3333
11.5,55.6667
12,56
12.5,56.3333
13,56.6667
13.5,57
14,57.25
14.5,57.5
15,57.75
15.5,58
16,58.25
16.5,58.5
17,58.75
17.5,59
18,59.25
18.5,59.5
19,59.75
19.5,60
20,60.3333
20.5,60.6667
21,61
21.5,61.2
22,61.4
22.5,61.6
23,61.8
23.5,62
24,62.2
24.5,62.4
25,62.6
25.5,62.8
26,63
26.5,63.3333
27,63.6667
27.5,64
28,64.2
28.5,64.4
29,64.6
29.5,64.8
30,65
30.5,65.25
31,65.5
31.5,65.75
32,66
32.5,66.25
33,66.5
33.5,66.75
34,67
34.5,67.2
35,67.4
35.5,67.6
36,67.8
36.5,68
37,68.2
37.5,68.4
38,68.6
38.5,68.8
39,69
39.5,69.2
40,69.4
40.5,69.6
41,69.8
41.5,70
42,70.2
42.5,70.4
43,70.6
43.5,70.8
44,71
44.5,71.1667
45,71.3333
45.5,71.5
46,71.6667
46.5,71.8333
47,72
47.5,72.25
48,72.5
48.5,72.75
49,73
49.5,73.2
50,73.4
50.5,73.6
51,73.8
51.5,74
52,74
52.5,74
53,74.25
53.5,74.5
54,74.75
54.5,75
55,75.1667
55.5,75.3333
56,75.5
56.5,75.6667
57,75.8333
57.5,76
58,76.1429
58.5,76.2857
59,76.4286
59.5,76.5714
60,76.7143
60.5,76.8571
61,77
61.5,77.1667
62,77.3333
62.5,77.5
63,77.6667
63.5,77.8333
64,78
64.5,78
65,78
65.5,78.1429
66,78.2857
66.5,78.4286
67,78.5714
67.5,78.7143
68,78.8571
68.5,79
69,79.1111
69.5,79.2222
70,79.3333
70.5,79.4444
71,79.5556
71.5,79.6667
72,79.7778
72.5,79.8889
73,80
73.5,80.1111
74,80.2222
74.5,80.3333
75,80.4444
75.5,80.5556
76,80.6667
76.5,80.7778
77,80.8889
77.5,81
78,81.0769
78.5,81.1538
79,81.2308
79.5,81.3077
80,81.3846
80.5,81.4615
81,81.5385
81.5,81.6154
82,81.6923
82.5,81.7692
83,81.8462
83.5,81.9231
84,82
84.5,82.0769
85,82.1538
85.5,82.2308
86,82.3077
86.5,82.3846
87,82.4615
87.5,82.5385
88,82.6154
88.5,82.6923
89,82.7692
89.5,82.8462
90,82.9231
90.5,83
91,83
91.5,83
92,83
92.5,83
93,83
93.5,83
94,83
94.5,83
95,83
95.5,83
96,83
96.5,83
97,83
97.5,83
98,83
98.5,83
99,83
99.5,83
100,83
100.5,83
101,83
101.5,83
102,83
102.5,83
103,83
103.5,83
104,83
104.5,83
105,83
105.5,83
106,83
106.5,83
107,83
107.5,83
108,83.0109
108.5,83.0217
109,83.0326
109.5,83.0435
110,83.0543
110.5,83.0652
111,83.0761
111.5,83.087
112,83.0978
112.5,83.1087
113,83.1196
113.5,83.1304
114,83.1413
114.5,83.1522
115,83.163
115.5,83.1739
116,83.1848
116.5,83.1957
117,83.2065
117.5,83.2174
118,83.2283
118.5,83.2391
119,83.25
119.5,83.2609
120,83.2717
120.5,83.2826
121,83.2935
